id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.AUD.price,quote.AUD.volume_24h,quote.AUD.volume_change_24h,quote.AUD.percent_change_1h,quote.AUD.percent_change_24h,quote.AUD.percent_change_7d,quote.AUD.percent_change_30d,quote.AUD.percent_change_60d,quote.AUD.percent_change_90d,quote.AUD.market_cap,quote.AUD.market_cap_dominance,quote.AUD.fully_diluted_market_cap,quote.AUD.tvl,quote.AUD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5426,Solana,SOL,solana,689,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,461906905.1802578,578471901.9404428,True,,5,,,,2024-06-19T04:29:00.000Z,210.79357038990838,4677116749.642447,-8.9915,0.10094351,2.69360279,-7.08209103,-18.70824225,-1.33047372,-26.21973417,97367005730.69942,2.7198,121938157580.27357,,2024-06-19T04:30:03.000Z,,,,,,2024-06-19 14:32:10.804311
3408,USDC,USDC,usd-coin,19783,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32843300551.423443,32843300551.423443,False,,6,,,,2024-06-19T04:29:00.000Z,1.5009280950919877,9712668263.459532,-4.6346,-0.018793,-0.0186643,0.00452587,0.00385016,-0.01559878,-0.00240734,49295432533.18162,1.377,49295432533.18839,,2024-06-19T04:30:03.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-19 14:32:10.804311
52,XRP,XRP,xrp,1341,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55570463728.0,99987531962.0,False,,7,,,,2024-06-19T04:30:00.000Z,0.7437606280517168,2378727907.160592,-36.392,-0.22176597,1.17930316,2.66991959,-3.61075166,-3.05596129,-18.50775073,41331123003.462425,1.1545,74376062805.16478,,2024-06-19T04:30:03.000Z,,,,,,2024-06-19 14:32:10.804311
74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144768576383.70523,144768576383.70523,True,,8,,,,2024-06-19T04:30:00.000Z,0.18909005535321538,1479198251.6682725,-32.5354,-0.22251116,3.53024947,-9.6995359,-16.65456919,-18.92837182,-16.35673729,27374298121.80101,0.7647,27374298121.796185,,2024-06-19T04:30:03.000Z,,,,,,2024-06-19 14:32:10.804311
11419,Toncoin,TON,toncoin,426,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2438124022.651649,5107787864.837205,True,,9,3414166606.0,24459167360.440445,,2024-06-19T04:29:00.000Z,10.753577894930356,625712982.2279971,-11.7325,-0.28624875,-4.88517276,1.84171583,12.30109399,18.43902552,69.65487384,26218556595.08545,0.7322,54926994675.302635,,2024-06-19T04:30:03.000Z,,,,,,2024-06-19 14:32:10.804311
2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35734411718.069,36980576545.153,False,,10,,,,2024-06-19T04:29:00.000Z,0.5905015455611824,635936480.1865977,-26.7,0.17812964,3.58563652,-7.4418383,-16.74125339,-17.87062134,-38.16071897,21101225349.23937,0.5894,26572569550.25685,,2024-06-19T04:30:03.000Z,,,,,,2024-06-19 14:32:10.804311
5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271349448629.4,589519792189012.2,False,,11,,,,2024-06-19T04:29:00.000Z,2.8283490188618497e-05,711272652.7220867,-20.9945,-0.04331899,4.00630362,-14.19817569,-21.20239393,-18.36257948,-29.92009,16666650430.56429,0.4656,16673677258.374622,,2024-06-19T04:30:03.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-19 14:32:10.804311
5805,Avalanche,AVAX,avalanche,744,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393356470.40141404,442702840.40141404,False,,12,,,,2024-06-19T04:29:00.000Z,40.66839292817286,470975603.8310441,-31.0153,-0.0398941,2.27752329,-15.35037328,-24.1250873,-23.22740707,-51.26331284,15997175499.123901,0.4469,29108350142.12114,,2024-06-19T04:30:03.000Z,,,,,,2024-06-19 14:32:10.804311
1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87264891626.48808,87264901333.61563,True,,13,71659659264.0,8326582806.437287,,2024-06-19T04:29:00.000Z,0.1744167112950541,416420220.43381274,-27.0507,0.11882918,1.46561279,-0.15404939,-4.3868501,5.95936096,-4.18151755,15220455409.011358,0.4252,15220457102.090237,,2024-06-19T04:30:03.000Z,,,,,,2024-06-19 14:32:10.804311
6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1458690150.0079973,8557786645.149489,,2024-06-19T04:30:00.000Z,8.80631936603608,403257928.2769783,-1.7825,-0.25890782,1.66824293,-8.72484919,-15.91006815,-13.09238168,-37.74220982,12663077150.115408,0.3537,12663077150.11193,,2024-06-19T04:30:03.000Z,,,,,,2024-06-19 14:32:10.804311
1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,15,,,,2024-06-19T04:29:00.000Z,21.437105134619177,637399942.5332551,-11.2795,-0.12200407,3.66326525,-6.10485546,-16.02297936,2.35694601,-21.9939126,12585723791.1282,0.3516,21437105134.624153,,2024-06-19T04:30:03.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-19 14:32:10.804311
1,Bitcoin,BTC,bitcoin,11114,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19714293.0,19714293.0,False,,1,,,,2024-06-19T04:35:00.000Z,98344.18246251403,53034998572.53764,-0.9753,0.15423745,-0.14814335,-2.94978055,-2.02528631,2.42952746,-2.02193682,1938786027911.4631,54.1622,2065227831712.7988,,2024-06-19T04:35:02.000Z,,,,,,2024-06-19 14:37:11.144115
1027,Ethereum,ETH,ethereum,9069,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276014.91129717,122276014.91129717,True,,2,,,,2024-06-19T04:34:00.000Z,5353.900447634159,29227834643.059475,-6.1913,0.43258147,3.54809834,1.29290938,15.11757505,16.69970964,1.50096558,654653610968.5149,18.2828,654653610968.514,,2024-06-19T04:35:02.000Z,,,,,,2024-06-19 14:37:11.144115
825,Tether USDt,USDT,tether,88928,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112606076384.23582,116084537290.48198,True,,3,,,,2024-06-19T04:34:00.000Z,1.500434847257738,102838531339.91847,-7.3832,-0.00082112,-0.0181021,0.02513772,-0.04304676,-0.05803328,-0.02333718,168958081019.87408,4.72,174177284978.4266,,2024-06-19T04:35:02.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-19 14:37:11.144115
1839,BNB,BNB,bnb,2183,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583917.11166105,147583917.11166105,False,,4,,,,2024-06-19T04:34:00.000Z,899.2782547041732,3012424168.979788,-5.4245,0.20280599,0.55374736,-1.59830997,3.97416948,7.33812018,8.59347659,132719007402.57991,3.7056,132719007402.5737,,2024-06-19T04:35:02.000Z,,,,,,2024-06-19 14:37:11.144115
5426,Solana,SOL,solana,689,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,461906715.7127167,578471790.3683121,True,,5,,,,2024-06-19T04:34:00.000Z,211.20989882589546,4660554760.744477,-9.7286,0.21292173,2.85113672,-6.95290411,-18.70424406,-1.15070492,-26.05201339,97559270692.68456,2.7239,122178968317.32385,,2024-06-19T04:35:02.000Z,,,,,,2024-06-19 14:37:11.144115
3408,USDC,USDC,usd-coin,19783,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32843300551.423443,32843300551.423443,False,,6,,,,2024-06-19T04:34:00.000Z,1.5007480677981584,9712211702.883184,-4.7287,-0.01713782,-0.01054216,0.01532794,0.0025068,0.00826087,0.01351688,49289519842.66292,1.3762,49289519842.66519,,2024-06-19T04:35:02.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-19 14:37:11.144115
52,XRP,XRP,xrp,1341,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55570463728.0,99987531962.0,False,,7,,,,2024-06-19T04:35:00.000Z,0.743112539150513,2379032947.029351,-36.4572,-0.30230995,1.00079024,2.60367585,-3.73923918,-3.30999719,-18.60675193,41295108402.685555,1.153,74311253915.04472,,2024-06-19T04:35:02.000Z,,,,,,2024-06-19 14:37:11.144115
74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144768886383.70526,144768886383.70526,True,,8,,,,2024-06-19T04:35:00.000Z,0.1889823435857956,1478723960.4464216,-32.599,-0.26111121,3.49354226,-9.74176145,-16.9247784,-19.04843126,-16.32604137,27358763427.098396,0.7639,27358763427.091015,,2024-06-19T04:35:02.000Z,,,,,,2024-06-19 14:37:11.144115
11419,Toncoin,TON,toncoin,426,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2438123473.6082797,5107787324.07854,True,,9,3414166606.0,24453195416.502148,,2024-06-19T04:34:00.000Z,10.7482879383631,626043362.6394231,-11.7361,-0.1404827,-4.93435845,1.70782431,12.32616554,18.38023582,69.02161903,26205653123.623817,0.7319,54899968887.11284,,2024-06-19T04:35:02.000Z,,,,,,2024-06-19 14:37:11.144115
2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35734411718.069,36980576545.153,False,,10,,,,2024-06-19T04:34:00.000Z,0.5912174952227713,635590340.1953963,-26.812,0.38835345,3.65470537,-7.30801132,-16.77063123,-17.84921926,-38.10635685,21126809389.216003,0.5899,26604787285.023544,,2024-06-19T04:35:02.000Z,,,,,,2024-06-19 14:37:11.144115
5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271349448629.4,589519792189012.2,False,,11,,,,2024-06-19T04:34:00.000Z,2.834293820439724e-05,712230634.8681074,-20.95,0.10994377,4.3145527,-14.13852468,-21.21459348,-18.13229291,-29.77883215,16701681443.044273,0.4664,16708723040.28298,,2024-06-19T04:35:02.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-19 14:37:11.144115
5805,Avalanche,AVAX,avalanche,744,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393356524.32778233,442702894.32778233,False,,12,,,,2024-06-19T04:34:00.000Z,40.74827537754952,471104383.33380467,-31.0355,0.21172218,2.36282232,-15.13346943,-24.13072892,-23.14787085,-51.1963852,16028599974.864231,0.4475,29165525902.93639,,2024-06-19T04:35:02.000Z,,,,,,2024-06-19 14:37:11.144115
1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87264844128.94128,87264855571.07408,True,,13,71659659264.0,8328026525.965745,,2024-06-19T04:34:00.000Z,0.174403720354994,416333240.4617454,-26.9838,0.12184968,1.46627373,-0.11878904,-4.43261544,5.95699718,-4.20506488,15219313472.286015,0.4252,15219315467.841513,,2024-06-19T04:35:02.000Z,,,,,,2024-06-19 14:37:11.144115
6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1458690150.0079973,8565869488.100634,,2024-06-19T04:35:00.000Z,8.81245245208647,403293199.84728825,-1.87,-0.06471931,1.77377311,-8.63237177,-15.92438157,-13.03312761,-37.68038732,12671896242.246443,0.3538,12671896242.243677,,2024-06-19T04:35:02.000Z,,,,,,2024-06-19 14:37:11.144115
1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,15,,,,2024-06-19T04:34:00.000Z,21.471982711473125,637451770.9772383,-11.2821,0.16622616,4.03051692,-5.92542043,-16.09593596,2.53527028,-21.83076909,12606200415.468618,0.352,21471982711.475204,,2024-06-19T04:35:02.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-19 14:37:11.144115
1,Bitcoin,BTC,bitcoin,11114,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19714293.0,19714293.0,False,,1,,,,2024-06-19T04:41:00.000Z,98290.34753970288,52989677966.83117,-1.1464,-0.03552909,-0.25587565,-3.0413114,-2.24894028,2.15634,-1.7062951,1937724710469.532,54.1585,2064097298333.7646,,2024-06-19T04:40:03.000Z,,,,,,2024-06-19 14:42:11.510984
1027,Ethereum,ETH,ethereum,9069,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276014.91129717,122276014.91129717,True,,2,,,,2024-06-19T04:40:00.000Z,5352.5852621266295,29196751223.51623,-6.3441,0.3206672,3.40786291,1.20773831,14.67745392,16.39769863,2.17775606,654492795325.7852,18.2865,654492795325.7914,,2024-06-19T04:40:03.000Z,,,,,,2024-06-19 14:42:11.510984
825,Tether USDt,USDT,tether,88928,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112606076384.23582,116084537290.48198,True,,3,,,,2024-06-19T04:40:00.000Z,1.5004421935081844,102730583806.84804,-7.545,0.0090536,-0.03186042,0.02877157,-0.00419722,-0.04513942,-0.04993901,168958908252.313,4.7223,174178137764.51935,,2024-06-19T04:40:03.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-19 14:42:11.510984
1839,BNB,BNB,bnb,2183,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583917.11166105,147583917.11166105,False,,4,,,,2024-06-19T04:40:00.000Z,899.5703177468406,3013082732.4536567,-5.5074,0.18231312,0.58397506,-1.76559556,3.59067083,7.14699271,9.11665678,132762111210.46031,3.7086,132762111210.45512,,2024-06-19T04:40:03.000Z,,,,,,2024-06-19 14:42:11.510984
5426,Solana,SOL,solana,689,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,461906715.7127167,578471790.3683121,True,,5,,,,2024-06-19T04:40:00.000Z,210.85570790384898,4649226436.527441,-10.1614,-0.37431126,2.69044211,-7.39688901,-19.14937218,-2.01692125,-25.61491393,97395667527.1468,2.7207,121974078860.52211,,2024-06-19T04:40:03.000Z,,,,,,2024-06-19 14:42:11.510984
